gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G,Churn_Probability,Top_Churn_Reasons,Risk_Level,Recommended_Action,Campaign_Type,Customer_Priority
0,57.0,4,-1,-1,-1,-1,-1,-1,0,1,6795000,29542500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.7039109504263734,sim_history_months (+1.124) .. Churn_Probability (+0.4) .. monthly_cost_toman (+0.258),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,36.0,70,0,0,0,0,0,0,1,0,2977500,215070000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.0124369901375322,monthly_cost_toman (+0.58) .. birth_month_cos (+0.065) .. birth_month_sin (+0.025),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
0,18.0,4,-1,-1,-1,-1,-1,-1,0,0,7605000,32182500,0,-1.0,-1.8369701987210287e-16,0,0,1,0,0.6086908854096381,sim_history_months (+1.124) .. sim_card_type (+0.251) .. Churn_Probability (+0.246),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
1,36.0,19,-1,-1,-1,-1,-1,-1,0,1,6750000,129877500,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.5937787133800858,sim_history_months (+0.498) .. monthly_cost_toman (+0.262) .. sim_card_type (+0.251),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
0,39.0,18,-1,1,1,-1,-1,-1,0,0,11670000,203790000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.6846333768823023,sim_history_months (+0.54) .. gen_5G (+0.424) .. Churn_Probability (+0.369),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,28.0,38,1,-1,-1,-1,-1,1,0,1,12517500,472072500,0,-1.0,-1.8369701987210287e-16,0,0,0,1,0.6463447199354707,gen_5G (+0.424) .. Churn_Probability (+0.307) .. total_cost_toman (+0.264),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
1,34.0,2,-1,-1,-1,-1,-1,-1,0,1,10987500,19657500,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.861439507219474,sim_history_months (+1.207) .. Churn_Probability (+0.654) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,58.0,47,1,1,-1,-1,1,-1,1,0,14220000,680377500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.2278442377009889,total_cost_toman (+0.607) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,48.0,52,0,0,0,0,0,0,1,0,3015000,161812500,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.0252849838821182,monthly_cost_toman (+0.577) .. birth_month_cos (+0.038) .. age (+0.024),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,29.0,9,-1,-1,-1,-1,-1,1,0,0,8985000,81360000,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.6580176813110945,sim_history_months (+0.915) .. Churn_Probability (+0.326) .. sim_card_type (+0.251),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,21.0,26,1,1,1,1,1,1,1,1,13515000,346882500,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.166560810595326,gen_2G (+0.227) .. sim_history_months (+0.206) .. superapp_financial_services (+0.149),Low Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK) | ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Welcome_Campaign_24h_Guardian | Digital_Bundle_Automatic_Topup,Normal
1,36.0,8,-1,-1,1,-1,-1,-1,0,1,7657500,62257500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.6690584364428729,sim_history_months (+0.957) .. Churn_Probability (+0.344) .. sim_card_type (+0.251),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
1,37.0,44,-1,1,1,1,1,-1,1,1,10642500,487567500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.1528032310387922,total_cost_toman (+0.289) .. gen_2G (+0.227) .. superapp_social_network (+0.132),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
0,46.0,3,-1,1,-1,-1,-1,-1,0,0,4380000,14775000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.664835499147452,sim_history_months (+1.166) .. monthly_cost_toman (+0.462) .. Churn_Probability (+0.337),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,34.0,2,-1,-1,-1,-1,-1,-1,0,1,6990000,13185000,0,0.0,1.0,0,0,1,0,0.7349706271574219,sim_history_months (+1.207) .. Churn_Probability (+0.45) .. sim_card_type (+0.251),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,46.0,9,-1,-1,-1,-1,1,-1,0,1,12802500,113197500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8555451190539586,sim_history_months (+0.915) .. Churn_Probability (+0.644) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,63.0,1,-1,-1,-1,-1,-1,-1,0,1,11302500,11302500,1,1.0,6.123233995736766e-17,0,0,0,1,0.8572380403903964,sim_history_months (+1.249) .. Churn_Probability (+0.647) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,50.0,25,1,-1,-1,-1,-1,-1,0,0,11145000,292837500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.5622711472707306,gen_5G (+0.424) .. sim_card_type (+0.251) .. sim_history_months (+0.247),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
0,39.0,2,-1,-1,-1,-1,-1,-1,0,1,10395000,23070000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.862207347441383,sim_history_months (+1.207) .. Churn_Probability (+0.655) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,38.0,43,1,-1,-1,-1,-1,-1,0,1,11280000,479790000,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.5192845921526105,gen_5G (+0.424) .. total_cost_toman (+0.277) .. sim_card_type (+0.251),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,36.0,1,0,0,0,0,0,0,0,0,3135000,3135000,1,-1.0,-1.8369701987210287e-16,1,0,0,0,0.3731918403477502,sim_history_months (+1.249) .. monthly_cost_toman (+0.567) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
0,54.0,58,-1,1,1,-1,-1,1,1,1,14145000,841522500,0,0.0,1.0,0,0,0,1,0.3436703452328637,total_cost_toman (+0.872) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,32.0,59,1,-1,1,1,1,-1,1,1,11467500,677925000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0.0550561296921745,total_cost_toman (+0.603) .. gen_2G (+0.227) .. superapp_social_network (+0.132),Low Risk,ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Digital_Bundle_Automatic_Topup,Normal
1,41.0,44,1,-1,1,-1,1,1,1,1,8100000,366037500,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.2422859790183882,gen_2G (+0.227) .. superapp_financial_services (+0.149) .. monthly_cost_toman (+0.148),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | ارائه سرویس دیجیتال رایگان (مثلاً ۱۰ گیگ دیتای خودکار ماهانه) برای HIGH RISK دارای مصرف بالا,Conditional_Discount_Only_With_Value | Digital_Bundle_Automatic_Topup,Normal
1,41.0,66,-1,1,-1,1,1,1,1,1,15637500,1029090000,0,1.0,6.123233995736766e-17,0,0,0,1,0.2993557190334334,total_cost_toman (+1.181) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,34.0,68,0,0,0,0,0,0,1,0,2992500,206655000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0.0129797841729313,monthly_cost_toman (+0.579) .. birth_month_sin (+0.042) .. gender (+0.015),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,24.0,9,-1,-1,-1,-1,-1,-1,0,1,3742500,28537500,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.7024939790654866,sim_history_months (+0.915) .. monthly_cost_toman (+0.515) .. Churn_Probability (+0.398),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,44.0,19,1,-1,1,-1,-1,-1,0,1,12712500,247792500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.6834981168190282,sim_history_months (+0.498) .. gen_5G (+0.424) .. Churn_Probability (+0.367),Medium Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,High
1,39.0,4,0,0,0,0,0,0,0,0,2962500,11745000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.3580506277068923,sim_history_months (+1.124) .. monthly_cost_toman (+0.581) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
0,46.0,70,1,1,1,1,1,1,1,1,17047500,1190887500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.1985705071413134,total_cost_toman (+1.448) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,34.0,1,-1,-1,-1,-1,-1,-1,0,1,6735000,6735000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.7381653296786157,sim_history_months (+1.249) .. Churn_Probability (+0.455) .. monthly_cost_toman (+0.263),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
0,55.0,8,-1,-1,-1,-1,-1,-1,0,1,11287500,86505000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8193426494913039,sim_history_months (+0.957) .. Churn_Probability (+0.586) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
1,29.0,53,0,0,0,0,0,0,1,0,3690000,191850000,0,1.0,6.123233995736766e-17,1,0,0,0,0.0243900121970501,monthly_cost_toman (+0.52) .. gender (+0.015) .. gen_4G (+0.013),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,61.0,51,0,0,0,0,0,0,1,0,3750000,189105000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.0257258188776866,monthly_cost_toman (+0.515) .. birth_month_cos (+0.065) .. age (+0.064),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,19.0,11,0,0,0,0,0,0,0,0,3142500,40102500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.2950774908778106,sim_history_months (+0.832) .. monthly_cost_toman (+0.566) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
1,45.0,60,1,-1,1,1,1,1,1,1,16590000,988027500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.2523424206039046,total_cost_toman (+1.114) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,46.0,17,1,1,-1,-1,-1,-1,0,1,8325000,140122500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0.3980484337874792,sim_history_months (+0.581) .. sim_card_type (+0.251) .. gen_2G (+0.227),Low Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Normal
1,30.0,3,-1,-1,-1,-1,-1,-1,0,1,6495000,18547500,1,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.6867766289186072,sim_history_months (+1.166) .. Churn_Probability (+0.372) .. monthly_cost_toman (+0.284),Medium Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,High
1,45.0,70,1,1,1,1,1,1,1,1,16425000,1130197500,1,1.0,6.123233995736766e-17,0,0,0,1,0.2008005993267803,total_cost_toman (+1.348) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
1,55.0,1,0,0,0,0,0,0,0,0,2917500,2917500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.3886832445858401,sim_history_months (+1.249) .. monthly_cost_toman (+0.585) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
1,18.0,43,-1,-1,-1,-1,1,-1,0,1,12727500,546840000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.7048844073851089,gen_5G (+0.424) .. Churn_Probability (+0.402) .. total_cost_toman (+0.387),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
0,46.0,16,0,0,0,0,0,0,0,0,2940000,47167500,0,0.0,1.0,1,0,0,0,0.2491455549908712,sim_history_months (+0.623) .. monthly_cost_toman (+0.583) .. sim_card_type (+0.251),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی | اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Conditional_Discount_Only_With_Value | Welcome_Campaign_24h_Guardian,Normal
0,18.0,57,1,1,-1,-1,-1,-1,1,0,8017500,457950000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.0392759266064693,total_cost_toman (+0.241) .. gen_2G (+0.227) .. monthly_cost_toman (+0.155),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
1,28.0,37,0,0,0,0,0,0,1,0,2970000,101557500,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.048080128940764,monthly_cost_toman (+0.581) .. birth_month_cos (+0.038) .. gender (+0.015),Low Risk,ارائه بسته تخفیف ویژه (فقط برای HIGH RISK با الگوی مصرف بالا) - توصیه نمی‌شود مگر در کنار انگیزه ارزشی,Conditional_Discount_Only_With_Value,Normal
0,60.0,72,1,1,1,1,1,1,1,0,16815000,1194892500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.1312552288931694,total_cost_toman (+1.454) .. gen_5G (+0.424) .. gen_2G (+0.227),Low Risk,برنامه وفادارسازی عمومی,General Loyalty,Normal
0,33.0,11,-1,-1,-1,-1,-1,1,0,1,12720000,136027500,1,1.0,6.123233995736766e-17,0,0,0,1,0.8588045611034603,sim_history_months (+0.832) .. Churn_Probability (+0.65) .. gen_5G (+0.424),High Risk,اجرای کمپین خوش‌آمدگویی پیشگیرانه ۲۴ ساعته برای مشتریان جدید (CRITICAL RISK),Welcome_Campaign_24h_Guardian,Very High
0,26.0,50,-1,1,1,-1,1,-1,0,1,14257500,733305000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.6313892476422694,total_cost_toman (+0.694) .. gen_5G (+0.424) .. Churn_Probability (+0.283),Medium Risk,برنامه وفادارسازی عمومی,General Loyalty,High
