gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G
1,44.0,72,1,1,-1,1,1,1,1,1,16155000,1187970000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,18.0,32,0,0,0,0,0,0,1,0,2895000,88980000,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,64.0,72,0,0,0,0,0,0,1,0,3007500,213547500,0,1.2246467991473532e-16,-1.0,1,0,0,0
1,55.0,1,-1,-1,-1,-1,-1,-1,0,1,10492500,10492500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,35.0,42,1,-1,-1,1,-1,1,1,0,9555000,414502500,0,1.0,6.123233995736766e-17,0,0,1,0
0,27.0,25,0,0,0,0,0,0,1,0,3712500,103815000,1,0.0,1.0,1,0,0,0
1,44.0,45,1,-1,-1,-1,-1,-1,0,1,7635000,344782500,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,41.0,43,1,-1,1,1,1,1,1,1,9060000,396082500,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,44.0,37,1,-1,1,-1,1,1,1,0,11887500,436770000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,42.0,20,-1,-1,-1,-1,-1,1,0,1,12870000,259125000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,46.0,4,-1,-1,-1,-1,-1,-1,0,1,3667500,12990000,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0
1,57.0,63,1,1,1,1,1,1,1,1,16515000,1005855000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,47.0,3,-1,-1,-1,-1,1,1,0,0,13605000,35647500,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,27.0,66,0,0,0,0,0,0,1,1,3795000,250852500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
1,56.0,28,-1,1,1,-1,1,1,0,1,15855000,446925000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,60.0,8,-1,-1,-1,-1,-1,1,0,0,12780000,104362500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,75.0,71,0,0,0,0,0,0,1,0,3652500,248190000,0,1.0,6.123233995736766e-17,1,0,0,0
1,27.0,1,-1,-1,-1,-1,-1,-1,0,1,3637500,3637500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,43.0,72,0,0,0,0,0,0,1,0,3765000,278677500,0,1.0,6.123233995736766e-17,1,0,0,0
1,18.0,16,1,1,-1,-1,-1,-1,0,1,8182500,123765000,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,47.0,66,1,1,1,1,-1,-1,1,0,14490000,963637500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,33.0,11,-1,-1,-1,-1,-1,-1,0,1,11475000,125692500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
1,63.0,51,1,1,1,1,1,-1,1,1,12172500,618930000,0,1.0,6.123233995736766e-17,0,0,1,0
0,31.0,8,1,-1,-1,-1,-1,1,0,1,5775000,49620000,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,20.0,14,-1,-1,-1,-1,1,1,0,1,13935000,200617500,0,1.0,6.123233995736766e-17,0,0,0,1
0,34.0,4,-1,1,-1,1,-1,1,0,1,14025000,54330000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,18.0,70,1,1,1,-1,1,1,1,0,12705000,898657500,0,0.0,1.0,0,0,1,0
0,49.0,70,1,1,-1,1,-1,-1,1,0,9900000,733725000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,18.0,54,-1,1,-1,-1,1,1,1,1,15225000,805965000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,40.0,28,1,-1,-1,-1,-1,-1,0,1,11235000,310282500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,18.0,24,0,0,0,0,0,0,1,0,3112500,73057500,0,0.0,1.0,1,0,0,0
0,36.0,69,-1,1,-1,-1,-1,1,1,1,9217500,619680000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,60.0,42,1,1,-1,-1,-1,-1,0,0,8175000,345172500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,44.0,2,-1,-1,-1,-1,-1,-1,0,1,10440000,19747500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,30.0,39,-1,-1,1,-1,1,1,0,1,14962500,605400000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,40.0,45,-1,1,1,1,1,1,1,1,16462500,735097500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,40.0,72,1,1,1,1,1,-1,1,1,12127500,859117500,0,0.0,1.0,0,0,1,0
0,46.0,38,0,0,0,0,0,0,1,0,3045000,111457500,0,1.2246467991473532e-16,-1.0,1,0,0,0
1,24.0,72,1,1,1,1,-1,-1,1,1,10170000,720697500,0,1.2246467991473532e-16,-1.0,0,0,1,0
1,47.0,1,0,0,0,0,0,0,0,1,3607500,3607500,1,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,18.0,72,0,0,0,0,0,0,1,1,2970000,212197500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,32.0,55,0,0,0,0,0,0,1,0,3855000,216547500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,34.0,51,-1,-1,1,1,1,1,1,1,8422500,434842500,0,1.0,6.123233995736766e-17,0,0,1,0
1,48.0,63,1,1,1,1,1,1,1,1,13005000,796425000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
0,40.0,1,0,0,0,0,0,0,0,0,3060000,3060000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
0,23.0,23,0,0,0,0,0,0,1,1,2947500,67732500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,28.0,1,-1,1,-1,-1,-1,-1,0,0,7582500,7582500,1,-1.0,-1.8369701987210297e-16,0,0,1,0
0,42.0,2,-1,-1,-1,1,-1,-1,0,1,8152500,17557500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,39.0,52,1,1,1,-1,1,1,0,0,16215000,875895000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,33.0,36,1,-1,-1,-1,-1,-1,1,0,8167500,284025000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,34.0,1,-1,-1,-1,-1,-1,-1,0,0,6802500,6802500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
0,48.0,28,1,-1,1,-1,-1,-1,1,0,8850000,248167500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,34.0,7,1,1,1,-1,1,-1,1,0,10417500,71557500,0,1.0,6.123233995736766e-17,0,0,1,0
1,39.0,14,-1,1,-1,-1,1,1,0,1,15082500,212332500,1,0.0,1.0,0,0,0,1
1,66.0,72,1,1,1,1,1,1,1,1,9742500,681900000,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,23.0,1,0,0,0,0,0,0,0,1,3075000,3075000,1,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,18.0,10,0,0,0,0,0,0,0,0,2827500,24480000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
1,49.0,42,0,0,0,0,0,0,1,0,2970000,127485000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,32.0,7,-1,-1,-1,-1,-1,-1,0,0,3757500,28492500,0,1.0,6.123233995736766e-17,0,0,1,0
1,36.0,4,-1,-1,1,-1,-1,-1,0,1,11220000,48285000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,31.0,72,1,1,1,1,1,1,1,1,17145000,1208782500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,37.0,20,-1,-1,-1,-1,-1,-1,0,1,3667500,72420000,1,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,59.0,63,1,1,1,1,1,1,1,0,16380000,1057462500,0,1.0,6.123233995736766e-17,0,0,0,1
0,50.0,56,1,1,1,1,-1,-1,1,0,6757500,384015000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,50.0,5,-1,-1,-1,1,-1,-1,0,1,7650000,43020000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,23.0,72,-1,1,1,1,1,1,1,1,16567500,1197375000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,26.0,68,-1,1,1,-1,-1,-1,0,1,12697500,852540000,0,1.0,6.123233995736766e-17,0,0,0,1
1,18.0,67,1,1,-1,1,-1,-1,1,0,9007500,599107500,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,30.0,8,-1,-1,-1,-1,-1,-1,0,0,6697500,55372500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
1,51.0,52,-1,1,-1,1,-1,1,0,1,13987500,694755000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,46.0,18,0,0,0,0,0,0,0,1,3037500,60292500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,37.0,59,0,0,0,0,0,0,1,0,3817500,230107500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,40.0,60,0,0,0,0,0,0,1,0,3090000,163950000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
1,32.0,7,-1,-1,-1,-1,1,1,0,1,14115000,105195000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,42.0,59,1,-1,1,-1,-1,-1,1,0,5220000,297045000,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,49.0,46,1,-1,1,1,1,1,1,1,9112500,434010000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,21.0,5,-1,1,-1,-1,-1,-1,0,1,7702500,39345000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
1,44.0,59,1,-1,1,1,1,1,1,1,9607500,583027500,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
0,51.0,70,-1,1,1,1,1,1,1,1,12720000,887632500,0,1.2246467991473532e-16,-1.0,0,1,0,0
0,35.0,14,-1,-1,-1,-1,-1,-1,0,1,10650000,137100000,1,1.0,6.123233995736766e-17,0,0,0,1
0,48.0,44,-1,-1,-1,-1,-1,-1,0,1,7522500,320865000,0,1.0,6.123233995736766e-17,0,0,1,0
0,74.0,64,1,-1,1,-1,1,-1,1,1,14190000,892305000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,39.0,58,1,-1,1,1,1,1,1,0,8962500,543652500,0,0.0,1.0,0,1,0,0
0,45.0,46,-1,-1,-1,1,1,1,1,0,15037500,713077500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,31.0,58,-1,1,-1,-1,1,1,0,1,14835000,867105000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,42.0,72,-1,1,-1,-1,1,1,1,1,14655000,1030455000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,46.0,30,-1,-1,1,-1,1,-1,0,1,6045000,175942500,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,42.0,11,1,1,-1,-1,-1,-1,0,0,9037500,99442500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,28.0,34,-1,1,1,-1,1,1,0,1,8437500,264892500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,42.0,54,1,1,-1,-1,-1,1,1,0,6930000,364792500,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
0,58.0,3,-1,1,-1,-1,1,1,0,1,7590000,23302500,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0
0,45.0,72,0,0,0,0,0,0,1,0,3735000,278880000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
0,52.0,40,-1,-1,1,1,-1,-1,0,1,12727500,495457500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,37.0,2,-1,-1,-1,-1,1,1,0,0,9855000,20152500,1,1.0,6.123233995736766e-17,0,0,1,0
1,49.0,54,-1,-1,1,-1,-1,1,1,0,9502500,511365000,0,1.0,6.123233995736766e-17,0,0,1,0
0,43.0,14,1,-1,-1,-1,-1,-1,0,0,7515000,106425000,0,1.2246467991473532e-16,-1.0,0,0,1,0
0,29.0,1,-1,-1,-1,-1,-1,-1,0,0,10575000,10575000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,44.0,10,-1,1,1,-1,-1,1,0,1,14227500,143017500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,28.0,1,1,-1,-1,-1,-1,-1,0,0,7522500,7522500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,32.0,1,0,0,0,0,0,0,0,0,2962500,2962500,1,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,42.0,56,1,1,-1,1,-1,-1,1,1,9697500,549832500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,44.0,68,1,1,-1,1,1,1,1,1,11940000,827370000,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,26.0,14,0,0,0,0,0,0,1,1,2925000,40800000,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,53.0,68,1,-1,-1,1,1,1,1,1,14932500,1000200000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,47.0,55,-1,-1,-1,-1,-1,-1,0,1,11100000,607860000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
0,32.0,16,1,-1,-1,-1,1,-1,0,1,5835000,99660000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,22.0,9,-1,-1,-1,-1,-1,1,0,1,11932500,107782500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,38.0,14,1,1,-1,-1,1,-1,0,1,9817500,140640000,1,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,35.0,58,-1,-1,1,-1,1,1,0,1,14805000,871890000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,41.0,53,1,1,-1,-1,-1,1,0,1,6945000,382027500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
1,36.0,70,1,1,1,-1,1,-1,1,1,14902500,1041675000,0,0.0,1.0,0,0,0,1
0,18.0,14,-1,-1,-1,-1,1,1,0,1,14370000,201945000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,35.0,22,1,-1,1,1,1,-1,1,1,10125000,231607500,1,-1.0,-1.8369701987210297e-16,0,1,0,0
0,36.0,10,1,-1,-1,-1,-1,-1,0,1,11722500,114772500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,48.0,29,0,0,0,0,0,0,1,0,3915000,103882500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
0,32.0,1,-1,-1,-1,-1,-1,-1,0,1,10440000,10440000,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,60.0,49,1,-1,1,1,1,1,1,0,12652500,608902500,1,0.0,1.0,0,0,1,0
0,18.0,68,-1,1,-1,-1,1,1,0,1,15030000,1027747500,1,1.2246467991473532e-16,-1.0,0,0,0,1
0,56.0,1,-1,-1,-1,-1,1,-1,0,0,11707500,11707500,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,37.0,30,-1,-1,-1,1,-1,1,1,1,6052500,178057500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
0,50.0,72,1,1,1,1,1,-1,1,0,11880000,810285000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,41.0,10,0,0,0,0,0,0,0,1,3135000,37050000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,54.0,7,-1,-1,-1,-1,-1,-1,0,0,11040000,78000000,1,1.0,6.123233995736766e-17,0,0,0,1
0,35.0,9,-1,-1,-1,-1,-1,-1,0,1,11212500,105990000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,27.0,1,1,-1,-1,-1,-1,-1,0,0,7485000,7485000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,57.0,20,-1,1,-1,1,-1,1,0,1,10335000,205552500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,39.0,1,0,0,0,0,0,0,0,1,3037500,3037500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,43.0,29,-1,-1,-1,-1,-1,-1,0,1,11400000,332287500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,55.0,1,-1,-1,-1,1,-1,-1,0,0,11100000,11100000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,28.0,3,1,-1,-1,1,-1,-1,0,1,12345000,32160000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,47.0,20,1,-1,1,-1,1,-1,0,1,13410000,280672500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,33.0,64,-1,1,-1,1,1,1,0,1,14872500,925680000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,38.0,1,0,0,0,0,0,0,0,1,3030000,3030000,1,1.0,6.123233995736766e-17,1,0,0,0
0,41.0,6,1,-1,-1,-1,-1,-1,0,0,4417500,24217500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,22.0,50,0,0,0,0,0,0,1,0,2970000,151980000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
1,31.0,6,1,-1,-1,-1,-1,1,0,1,8872500,50505000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,56.0,7,-1,-1,-1,-1,-1,-1,0,0,6712500,50047500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
1,51.0,72,-1,-1,1,-1,-1,1,1,1,13620000,976770000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,39.0,8,-1,1,-1,-1,-1,-1,0,1,7432500,59017500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,43.0,67,1,-1,-1,1,1,1,1,0,16005000,1051425000,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,36.0,24,-1,-1,-1,-1,1,1,0,1,14032500,339607500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,56.0,72,1,1,-1,-1,-1,1,1,1,14167500,1038255000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,38.0,33,0,0,0,0,0,0,1,1,2917500,90037500,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,43.0,2,-1,-1,-1,-1,-1,-1,0,1,3757500,8452500,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,54.0,70,1,1,-1,1,-1,1,1,0,10192500,699622500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,31.0,22,-1,1,1,-1,1,-1,1,0,9787500,216270000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
0,59.0,59,1,1,1,-1,-1,1,0,1,14917500,843555000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,22.0,36,0,0,0,0,0,0,1,1,3052500,104377500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,60.0,51,0,0,0,0,0,0,1,0,2992500,154312500,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,36.0,53,1,-1,1,1,1,-1,1,0,11610000,623392500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,37.0,20,0,0,0,0,0,0,1,0,2955000,59340000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
1,18.0,63,1,-1,1,-1,1,1,1,0,14955000,949560000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,35.0,40,-1,1,-1,-1,-1,-1,0,0,11220000,445755000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,28.0,35,0,0,0,0,0,0,1,1,2872500,95700000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,33.0,26,-1,-1,-1,-1,-1,1,1,0,11842500,305137500,0,1.0,6.123233995736766e-17,0,0,0,1
1,38.0,27,-1,1,1,-1,-1,1,0,1,14332500,376530000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,51.0,53,1,1,-1,1,-1,-1,1,0,9427500,512925000,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,42.0,34,-1,-1,-1,-1,-1,-1,0,0,10732500,364102500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,44.0,19,-1,-1,-1,-1,1,1,0,1,14242500,264037500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,27.0,43,1,1,1,-1,-1,-1,0,1,12915000,532747500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,29.0,6,0,0,0,0,0,0,0,0,2932500,18435000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
1,62.0,56,0,0,0,0,0,0,1,1,3720000,213630000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,31.0,57,-1,1,-1,-1,1,-1,0,1,5895000,316717500,1,1.2246467991473532e-16,-1.0,0,0,1,0
1,60.0,34,-1,-1,1,-1,1,-1,0,1,12607500,436492500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,37.0,10,-1,1,-1,1,-1,-1,0,0,5437500,56100000,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,40.0,1,0,0,0,0,0,0,0,1,3037500,3037500,1,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,53.0,13,-1,-1,-1,-1,-1,-1,0,1,3585000,45120000,1,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,55.0,56,-1,1,-1,-1,1,1,0,0,14790000,837157500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,39.0,55,-1,1,1,-1,1,1,0,1,15547500,851497500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,35.0,36,1,1,1,1,1,1,1,1,13935000,506887500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,39.0,47,0,0,0,0,0,0,1,0,2985000,141442500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
0,44.0,12,0,0,0,0,0,0,0,1,3015000,34860000,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,51.0,1,-1,-1,1,-1,1,-1,0,1,12817500,12817500,1,1.0,6.123233995736766e-17,0,0,0,1
1,40.0,24,-1,1,-1,-1,-1,-1,0,1,12075000,313267500,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,47.0,63,-1,1,-1,-1,1,1,1,0,14985000,920550000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,60.0,35,-1,-1,1,-1,1,-1,0,1,5977500,215190000,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,45.0,67,1,1,-1,1,-1,-1,1,0,9075000,580500000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,44.0,25,-1,-1,-1,-1,-1,1,0,1,12720000,306517500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,22.0,21,1,-1,1,-1,1,1,0,0,15577500,332250000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,18.0,13,1,1,-1,1,-1,1,0,0,10170000,126337500,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
1,45.0,35,-1,-1,-1,-1,-1,-1,0,1,11280000,386430000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,39.0,71,0,0,0,0,0,0,1,0,3727500,285150000,0,1.0,6.123233995736766e-17,1,0,0,0
0,34.0,29,0,0,0,0,0,0,0,0,2902500,90240000,0,0.0,1.0,1,0,0,0
1,43.0,71,-1,1,-1,-1,1,1,1,0,7402500,527287500,1,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,39.0,7,-1,-1,-1,-1,1,1,0,1,13350000,90817500,0,1.0,6.123233995736766e-17,0,0,0,1
0,54.0,57,-1,1,1,-1,1,1,0,1,8250000,464107500,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,41.0,65,1,-1,1,1,-1,1,1,0,11422500,739432500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,31.0,27,0,0,0,0,0,0,1,0,3045000,89257500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,52.0,6,-1,-1,-1,-1,-1,-1,0,1,11235000,70470000,1,0.0,1.0,0,0,0,1
0,37.0,72,1,1,1,1,1,1,1,1,17602500,1265437500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,46.0,1,0,0,0,0,0,0,0,1,2962500,2962500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,34.0,11,-1,-1,-1,-1,-1,-1,0,0,6780000,73800000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,32.0,39,0,0,0,0,0,0,1,0,3780000,148192500,0,-1.0,-1.8369701987210297e-16,1,0,0,0
0,41.0,59,1,1,1,-1,-1,-1,0,1,13462500,824535000,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,40.0,26,1,-1,-1,1,1,1,1,0,11250000,286252500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,46.0,2,-1,-1,1,-1,-1,-1,0,0,7492500,16065000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
0,37.0,72,1,1,1,1,1,1,1,0,9855000,686302500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,18.0,65,1,1,1,-1,-1,-1,1,0,10057500,646432500,0,1.2246467991473532e-16,-1.0,0,0,1,0
1,35.0,72,-1,1,1,1,1,1,1,0,16635000,1188412500,0,1.0,6.123233995736766e-17,0,0,0,1
1,50.0,6,-1,-1,-1,1,-1,1,0,1,13192500,78352500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,36.0,32,0,0,0,0,0,0,1,0,2970000,88155000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,37.0,50,-1,-1,1,-1,1,1,1,0,11355000,581430000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,52.0,61,1,-1,1,1,1,1,1,1,9322500,566827500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,31.0,15,-1,1,1,-1,1,1,0,1,15187500,218587500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,21.0,72,1,1,1,1,1,1,1,0,17272500,1252417500,0,1.0,6.123233995736766e-17,0,0,0,1
1,38.0,9,0,0,0,0,0,0,0,1,2842500,27840000,1,-1.0,-1.8369701987210297e-16,1,0,0,0
0,34.0,1,0,0,0,0,0,0,0,0,2925000,2925000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,28.0,12,-1,-1,-1,-1,-1,1,0,1,12982500,160035000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,38.0,37,-1,-1,-1,1,-1,-1,0,0,4290000,146032500,1,-0.8660254037844386,0.5000000000000001,0,1,0,0
1,46.0,61,0,0,0,0,0,0,1,0,3060000,183967500,0,1.2246467991473532e-16,-1.0,1,0,0,0
1,40.0,18,0,0,0,0,0,0,1,0,2970000,51345000,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
1,44.0,21,-1,-1,-1,-1,-1,-1,0,0,6847500,147757500,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,62.0,68,1,1,1,1,-1,1,1,1,8460000,592267500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,36.0,12,-1,-1,-1,-1,-1,-1,0,1,10995000,124207500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,43.0,2,-1,-1,-1,-1,-1,-1,0,0,3652500,6277500,1,1.0,6.123233995736766e-17,0,0,1,0
0,34.0,62,-1,-1,1,-1,1,1,0,1,15202500,924705000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,30.0,29,-1,-1,-1,1,1,1,0,0,14797500,429412500,1,1.0,6.123233995736766e-17,0,0,0,1
1,33.0,1,-1,1,-1,1,-1,-1,0,0,5040000,5040000,0,1.0,6.123233995736766e-17,0,0,1,0
1,34.0,5,-1,-1,1,-1,-1,-1,0,1,11985000,51592500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,44.0,1,0,0,0,0,0,0,0,0,3105000,3105000,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
1,68.0,62,-1,-1,1,1,1,1,1,1,15607500,988575000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
